site,year,fuel,PJ
Shell UK Limited Fife NGL Plant,2042,gas,1.7505
Shell UK Limited Fife NGL Plant,2042,hydrogen,0.2374
Shell UK Limited Fife NGL Plant,2044,biomass,0.4918
Shell UK Limited Fife NGL Plant,2044,gas,1.7439
Shell UK Limited Fife NGL Plant,2044,hydrogen,0.2374
Shell UK Limited Fife NGL Plant,2046,biomass,0.4848
Shell UK Limited Fife NGL Plant,2046,gas,1.7439
Shell UK Limited Fife NGL Plant,2046,hydrogen,0.2374
Shell UK Limited Fife NGL Plant,2048,biomass,0.4848
Shell UK Limited Fife NGL Plant,2048,gas,1.7439
Shell UK Limited Fife NGL Plant,2048,hydrogen,0.2305
Shell UK Limited Fife NGL Plant,2050,biomass,0.4848
Shell UK Limited Fife NGL Plant,2050,gas,1.7439
Shell UK Limited Fife NGL Plant,2050,hydrogen,0.2237
Sherburn Gypsum Works,2026,biomass,0.0
Sherburn Gypsum Works,2026,gas,0.6504
Sherburn Gypsum Works,2028,biomass,0.0692
Sherburn Gypsum Works,2028,gas,0.5854
Sherburn Gypsum Works,2030,biomass,0.1383
Sherburn Gypsum Works,2030,gas,0.5204
Sherburn Gypsum Works,2032,biomass,0.1383
Sherburn Gypsum Works,2032,gas,0.4553
Sherburn Gypsum Works,2032,hydrogen,0.0629
Sherburn Gypsum Works,2034,biomass,0.1383
Sherburn Gypsum Works,2034,gas,0.3903
Sherburn Gypsum Works,2034,hydrogen,0.1258
Sherburn Gypsum Works,2036,biomass,0.1383
Sherburn Gypsum Works,2036,gas,0.3252
Sherburn Gypsum Works,2036,hydrogen,0.1887
Sherburn Gypsum Works,2038,biomass,0.1383
Sherburn Gypsum Works,2038,gas,0.0074
Sherburn Gypsum Works,2038,hydrogen,0.516
Sherburn Gypsum Works,2040,biomass,0.1383
Sherburn Gypsum Works,2040,gas,0.0056
Sherburn Gypsum Works,2040,hydrogen,0.516
Sherburn Gypsum Works,2042,biomass,0.1383
Sherburn Gypsum Works,2042,gas,0.0037
Sherburn Gypsum Works,2042,hydrogen,0.516
Sherburn Gypsum Works,2044,biomass,0.1383
Sherburn Gypsum Works,2044,gas,0.0019
Sherburn Gypsum Works,2044,hydrogen,0.516
Sherburn Gypsum Works,2046,biomass,0.1383
Sherburn Gypsum Works,2046,hydrogen,0.516
Sherburn Gypsum Works,2048,biomass,0.1383
Sherburn Gypsum Works,2048,hydrogen,0.5141
Sherburn Gypsum Works,2050,biomass,0.1383
Sherburn Gypsum Works,2050,hydrogen,0.5122
Slough Chocolate Factory,2026,gas,0.218
Slough Chocolate Factory,2028,gas,0.218
Slough Chocolate Factory,2030,gas,0.218
Slough Chocolate Factory,2032,gas,0.2166
Slough Chocolate Factory,2034,gas,0.2151
Slough Chocolate Factory,2036,gas,0.2136
Slough Chocolate Factory,2038,gas,0.213
Slough Chocolate Factory,2040,gas,0.2124
Slough Chocolate Factory,2042,biomass,0.0225
Slough Chocolate Factory,2042,gas,0.1906
Slough Chocolate Factory,2044,biomass,0.0225
Slough Chocolate Factory,2044,gas,0.1926
Slough Chocolate Factory,2046,biomass,0.0225
Slough Chocolate Factory,2046,electricity,0.0195
Slough Chocolate Factory,2046,gas,0.1708
Slough Chocolate Factory,2048,biomass,0.0225
Slough Chocolate Factory,2048,electricity,0.0389
Slough Chocolate Factory,2048,gas,0.1491
Slough Chocolate Factory,2050,biomass,0.0225
Slough Chocolate Factory,2050,electricity,0.0583
Slough Chocolate Factory,2050,gas,0.1273
Smurfit Westrock SSK,2026,biomass,0.0001
Smurfit Westrock SSK,2026,gas,1.2213
Smurfit Westrock SSK,2028,biomass,0.0001
Smurfit Westrock SSK,2028,gas,1.2367
Smurfit Westrock SSK,2030,biomass,0.1225
Smurfit Westrock SSK,2030,gas,1.1146
Smurfit Westrock SSK,2030,hydrogen,0.0072
Smurfit Westrock SSK,2032,biomass,0.2436
Smurfit Westrock SSK,2032,gas,0.9924
Smurfit Westrock SSK,2032,hydrogen,0.0072
Smurfit Westrock SSK,2034,biomass,0.3648
Smurfit Westrock SSK,2034,gas,0.8703
Smurfit Westrock SSK,2034,hydrogen,0.0072
Smurfit Westrock SSK,2036,biomass,0.3648
Smurfit Westrock SSK,2036,gas,0.8765
Smurfit Westrock SSK,2036,hydrogen,0.0072
Smurfit Westrock SSK,2038,biomass,0.3648
Smurfit Westrock SSK,2038,electricity,0.0374
Smurfit Westrock SSK,2038,gas,0.7544
Smurfit Westrock SSK,2038,hydrogen,0.0072
Smurfit Westrock SSK,2040,biomass,0.3648
Smurfit Westrock SSK,2040,electricity,0.0374
Smurfit Westrock SSK,2040,gas,0.7659
Smurfit Westrock SSK,2040,hydrogen,0.0072
Smurfit Westrock SSK,2042,biomass,0.3648
Smurfit Westrock SSK,2042,electricity,0.1496
Smurfit Westrock SSK,2042,gas,0.4065
Smurfit Westrock SSK,2042,hydrogen,0.0072
Smurfit Westrock SSK,2044,biomass,0.3648
Smurfit Westrock SSK,2044,electricity,0.1496
Smurfit Westrock SSK,2044,gas,0.403
Smurfit Westrock SSK,2044,hydrogen,0.0072
Smurfit Westrock SSK,2046,biomass,0.3648
Smurfit Westrock SSK,2046,electricity,0.1496
Smurfit Westrock SSK,2046,gas,0.3995
Smurfit Westrock SSK,2046,hydrogen,0.0072
Smurfit Westrock SSK,2048,biomass,0.3648
Smurfit Westrock SSK,2048,electricity,0.1496
Smurfit Westrock SSK,2048,gas,0.3995
Smurfit Westrock SSK,2048,hydrogen,0.0036
Smurfit Westrock SSK,2050,biomass,0.3648
Smurfit Westrock SSK,2050,electricity,0.1496
Smurfit Westrock SSK,2050,gas,0.3995
Smurfit Westrock Townsend Hook,2026,biomass,0.0046
Smurfit Westrock Townsend Hook,2026,gas,1.4965
Smurfit Westrock Townsend Hook,2028,biomass,0.1596
Smurfit Westrock Townsend Hook,2028,gas,1.3507
Smurfit Westrock Townsend Hook,2030,biomass,0.1596
Smurfit Westrock Townsend Hook,2030,gas,1.3696
Smurfit Westrock Townsend Hook,2032,biomass,0.1596
Smurfit Westrock Townsend Hook,2032,gas,1.3773
Smurfit Westrock Townsend Hook,2034,biomass,0.1596
Smurfit Westrock Townsend Hook,2034,gas,1.2272
Smurfit Westrock Townsend Hook,2034,hydrogen,0.1451
Smurfit Westrock Townsend Hook,2036,biomass,0.1596
Smurfit Westrock Townsend Hook,2036,gas,1.2349
Smurfit Westrock Townsend Hook,2036,hydrogen,0.1451
Smurfit Westrock Townsend Hook,2038,biomass,0.1596
Smurfit Westrock Townsend Hook,2038,electricity,0.046
Smurfit Westrock Townsend Hook,2038,gas,1.0848
Smurfit Westrock Townsend Hook,2038,hydrogen,0.1451
Smurfit Westrock Townsend Hook,2040,biomass,0.1596
Smurfit Westrock Townsend Hook,2040,electricity,0.2312
Smurfit Westrock Townsend Hook,2040,gas,0.4931
Smurfit Westrock Townsend Hook,2040,hydrogen,0.1451
Smurfit Westrock Townsend Hook,2042,biomass,0.1596
Smurfit Westrock Townsend Hook,2042,electricity,0.2312
Smurfit Westrock Townsend Hook,2042,gas,0.4888
Smurfit Westrock Townsend Hook,2042,hydrogen,0.1451
Smurfit Westrock Townsend Hook,2044,biomass,0.1596
Smurfit Westrock Townsend Hook,2044,electricity,0.2312
Smurfit Westrock Townsend Hook,2044,gas,0.4845
Smurfit Westrock Townsend Hook,2044,hydrogen,0.1451
Smurfit Westrock Townsend Hook,2046,biomass,0.155
Smurfit Westrock Townsend Hook,2046,electricity,0.2312
Smurfit Westrock Townsend Hook,2046,gas,0.4845
Smurfit Westrock Townsend Hook,2046,hydrogen,0.1451
Smurfit Westrock Townsend Hook,2048,biomass,0.155
Smurfit Westrock Townsend Hook,2048,electricity,0.2312
Smurfit Westrock Townsend Hook,2048,gas,0.4845
Smurfit Westrock Townsend Hook,2048,hydrogen,0.1407
Smurfit Westrock Townsend Hook,2050,biomass,0.155
Smurfit Westrock Townsend Hook,2050,electricity,0.2312
Smurfit Westrock Townsend Hook,2050,gas,0.4845
Smurfit Westrock Townsend Hook,2050,hydrogen,0.1362
Solutia UK Limited - Newport,2026,biomass,0.0775
Solutia UK Limited - Newport,2026,gas,0.6564
Solutia UK Limited - Newport,2028,biomass,0.0775
Solutia UK Limited - Newport,2028,gas,0.6564
Solutia UK Limited - Newport,2030,biomass,0.0775
Solutia UK Limited - Newport,2030,gas,0.5835
Solutia UK Limited - Newport,2030,hydrogen,0.0756
Solutia UK Limited - Newport,2032,biomass,0.0775
Solutia UK Limited - Newport,2032,gas,0.5106
Solutia UK Limited - Newport,2032,hydrogen,0.1461
Solutia UK Limited - Newport,2034,biomass,0.0775
Solutia UK Limited - Newport,2034,gas,0.4376
Solutia UK Limited - Newport,2034,hydrogen,0.2166
Solutia UK Limited - Newport,2036,biomass,0.0775
Solutia UK Limited - Newport,2036,gas,0.3647
Solutia UK Limited - Newport,2036,hydrogen,0.2871
Solutia UK Limited - Newport,2038,biomass,0.0775
Solutia UK Limited - Newport,2038,gas,0.0063
Solutia UK Limited - Newport,2038,hydrogen,0.6563
Solutia UK Limited - Newport,2040,biomass,0.0775
Solutia UK Limited - Newport,2040,gas,0.0042
Solutia UK Limited - Newport,2040,hydrogen,0.6563
Solutia UK Limited - Newport,2042,biomass,0.0775
Solutia UK Limited - Newport,2042,gas,0.0021
Solutia UK Limited - Newport,2042,hydrogen,0.6563
Solutia UK Limited - Newport,2044,biomass,0.0775
Solutia UK Limited - Newport,2044,hydrogen,0.6563
Solutia UK Limited - Newport,2046,biomass,0.0753
Solutia UK Limited - Newport,2046,hydrogen,0.6563
Solutia UK Limited - Newport,2048,biomass,0.0753
Solutia UK Limited - Newport,2048,hydrogen,0.6542
Solutia UK Limited - Newport,2050,biomass,0.0753
Solutia UK Limited - Newport,2050,hydrogen,0.652
South Holmwood Brickworks,2026,gas,0.2485
South Holmwood Brickworks,2028,gas,0.2485
South Holmwood Brickworks,2030,gas,0.2485
South Holmwood Brickworks,2032,gas,0.2469
South Holmwood Brickworks,2034,gas,0.2452
South Holmwood Brickworks,2036,gas,0.2436
South Holmwood Brickworks,2038,gas,0.2428
South Holmwood Brickworks,2040,gas,0.2421
South Holmwood Brickworks,2042,biomass,0.0257
South Holmwood Brickworks,2042,gas,0.2173
South Holmwood Brickworks,2044,biomass,0.0513
South Holmwood Brickworks,2044,gas,0.1924
South Holmwood Brickworks,2046,biomass,0.0513
South Holmwood Brickworks,2046,electricity,0.0222
South Holmwood Brickworks,2046,gas,0.1676
South Holmwood Brickworks,2048,biomass,0.0513
South Holmwood Brickworks,2048,electricity,0.0444
South Holmwood Brickworks,2048,gas,0.1427
South Holmwood Brickworks,2050,biomass,0.0513
South Holmwood Brickworks,2050,electricity,0.1749
South Wirral,2026,gas,1.8223
South Wirral,2028,gas,1.8223
South Wirral,2030,gas,1.8223
South Wirral,2032,gas,1.8101
South Wirral,2034,gas,1.798
South Wirral,2036,gas,1.7858
South Wirral,2038,gas,1.7806
South Wirral,2040,gas,1.7754
South Wirral,2042,gas,1.7925
South Wirral,2044,electricity,1.4449
South Wirral,2044,gas,0.215
South Wirral,2046,electricity,1.4449
South Wirral,2046,gas,0.2098
South Wirral,2048,electricity,1.4449
South Wirral,2048,gas,0.2046
South Wirral,2050,electricity,1.4449
South Wirral,2050,gas,0.1994
Southampton,2026,gas,0.7067
Southampton,2028,gas,0.7067
Southampton,2030,gas,0.7067
Southampton,2032,gas,0.702
Southampton,2034,gas,0.6973
Southampton,2036,gas,0.6926
Southampton,2038,gas,0.6219
Southampton,2038,hydrogen,0.0711
Southampton,2040,gas,0.5512
Southampton,2040,hydrogen,0.1423
Southampton,2042,gas,0.4806
Southampton,2042,hydrogen,0.2134
Southampton,2044,gas,0.0061
Southampton,2044,hydrogen,0.7029
Southampton,2046,gas,0.004
Southampton,2046,hydrogen,0.7029
Southampton,2048,gas,0.002
Southampton,2048,hydrogen,0.7029
Southampton,2050,hydrogen,0.7029
Stanlow Manufacturing Complex,2026,gas,34.1682
Stanlow Manufacturing Complex,2028,electricity,1.0774
Stanlow Manufacturing Complex,2028,gas,30.7515
Stanlow Manufacturing Complex,2030,electricity,2.1547
Stanlow Manufacturing Complex,2030,gas,27.3346
Stanlow Manufacturing Complex,2032,electricity,3.1603
Stanlow Manufacturing Complex,2032,gas,23.9178
Stanlow Manufacturing Complex,2034,electricity,4.1658
Stanlow Manufacturing Complex,2034,gas,20.501
Stanlow Manufacturing Complex,2036,electricity,5.1714
Stanlow Manufacturing Complex,2036,gas,17.0841
Stanlow Manufacturing Complex,2038,electricity,8.2215
Stanlow Manufacturing Complex,2038,gas,13.6673
Stanlow Manufacturing Complex,2040,electricity,11.2716
Stanlow Manufacturing Complex,2040,gas,10.2505
Stanlow Manufacturing Complex,2042,electricity,19.843
Stanlow Manufacturing Complex,2042,gas,0.8251
Stanlow Manufacturing Complex,2044,electricity,20.5115
Stanlow Manufacturing Complex,2046,electricity,22.4842
Stanlow Manufacturing Complex,2048,electricity,24.4569
Stanlow Manufacturing Complex,2050,electricity,24.4261
Stoke-On-Trent,2026,gas,0.6214
Stoke-On-Trent,2028,gas,0.6214
Stoke-On-Trent,2030,gas,0.6214
Stoke-On-Trent,2032,gas,0.6172
Stoke-On-Trent,2034,gas,0.6131
Stoke-On-Trent,2036,gas,0.609
Stoke-On-Trent,2038,gas,0.5468
Stoke-On-Trent,2038,hydrogen,0.0625
Stoke-On-Trent,2040,gas,0.4847
Stoke-On-Trent,2040,hydrogen,0.1251
Stoke-On-Trent,2042,gas,0.4225
Stoke-On-Trent,2042,hydrogen,0.1876
Stoke-On-Trent,2044,electricity,0.3818
Stoke-On-Trent,2044,gas,0.0053
Stoke-On-Trent,2044,hydrogen,0.1876
Stoke-On-Trent,2046,electricity,0.3818
Stoke-On-Trent,2046,gas,0.0036
Stoke-On-Trent,2046,hydrogen,0.1876
Stoke-On-Trent,2048,electricity,0.3818
Stoke-On-Trent,2048,gas,0.0018
Stoke-On-Trent,2048,hydrogen,0.1876
Stoke-On-Trent,2050,electricity,0.3818
Stoke-On-Trent,2050,hydrogen,0.1876
Stoneywood Mill,2026,gas,0.4229
Stoneywood Mill,2028,gas,0.4229
Stoneywood Mill,2030,gas,0.4229
Stoneywood Mill,2032,gas,0.4201
Stoneywood Mill,2034,gas,0.4173
Stoneywood Mill,2036,gas,0.4145
Stoneywood Mill,2038,gas,0.4132
Stoneywood Mill,2040,gas,0.371
Stoneywood Mill,2040,hydrogen,0.0426
Stoneywood Mill,2042,biomass,0.0437
Stoneywood Mill,2042,gas,0.3287
Stoneywood Mill,2042,hydrogen,0.0426
Stoneywood Mill,2044,biomass,0.0873
Stoneywood Mill,2044,gas,0.2864
Stoneywood Mill,2044,hydrogen,0.0426
Stoneywood Mill,2046,biomass,0.0873
Stoneywood Mill,2046,electricity,0.2598
Stoneywood Mill,2046,gas,0.0024
Stoneywood Mill,2046,hydrogen,0.0426
Stoneywood Mill,2048,biomass,0.0873
Stoneywood Mill,2048,electricity,0.2598
Stoneywood Mill,2048,gas,0.0012
Stoneywood Mill,2048,hydrogen,0.0426
Stoneywood Mill,2050,biomass,0.0873
Stoneywood Mill,2050,electricity,0.2598
Stoneywood Mill,2050,hydrogen,0.0426
Stourton,2026,gas,0.693
Stourton,2028,gas,0.693
Stourton,2030,gas,0.693
Stourton,2032,gas,0.6884
Stourton,2034,gas,0.6837
Stourton,2036,gas,0.6791
Stourton,2038,gas,0.6098
Stourton,2038,hydrogen,0.0697
Stourton,2040,gas,0.5405
Stourton,2040,hydrogen,0.1395
Stourton,2042,electricity,0.0212
Stourton,2042,gas,0.4712
Stourton,2042,hydrogen,0.1395
Stourton,2044,electricity,0.1673
Stourton,2044,gas,0.0059
Stourton,2044,hydrogen,0.1395
Stourton,2046,electricity,0.1673
Stourton,2046,gas,0.004
Stourton,2046,hydrogen,0.1395
Stourton,2048,electricity,0.1673
Stourton,2048,gas,0.002
Stourton,2048,hydrogen,0.1395
Stourton,2050,electricity,0.1673
Stourton,2050,hydrogen,0.1395
Stranglands Lane West Yorkshire,2026,gas,2.1919
Stranglands Lane West Yorkshire,2028,gas,2.1919
Stranglands Lane West Yorkshire,2030,gas,2.1919
Stranglands Lane West Yorkshire,2032,gas,2.1773
Stranglands Lane West Yorkshire,2034,gas,2.1627
Stranglands Lane West Yorkshire,2036,gas,2.1481
Stranglands Lane West Yorkshire,2038,gas,2.1418
Stranglands Lane West Yorkshire,2040,gas,2.1356
Stranglands Lane West Yorkshire,2042,gas,2.1561
Stranglands Lane West Yorkshire,2044,electricity,1.738
Stranglands Lane West Yorkshire,2044,gas,0.2586
Stranglands Lane West Yorkshire,2046,electricity,1.738
Stranglands Lane West Yorkshire,2046,gas,0.2523
Stranglands Lane West Yorkshire,2048,electricity,1.738
Stranglands Lane West Yorkshire,2048,gas,0.2461
Stranglands Lane West Yorkshire,2050,electricity,1.738
Stranglands Lane West Yorkshire,2050,gas,0.2398
Stubbins Mill,2026,gas,0.272
Stubbins Mill,2028,gas,0.272
Stubbins Mill,2030,gas,0.272
Stubbins Mill,2032,gas,0.2701
Stubbins Mill,2034,gas,0.2683
Stubbins Mill,2036,gas,0.2665
Stubbins Mill,2038,gas,0.2657
Stubbins Mill,2040,gas,0.265
Stubbins Mill,2042,gas,0.2378
Stubbins Mill,2042,hydrogen,0.0274
Stubbins Mill,2044,electricity,0.0243
Stubbins Mill,2044,gas,0.2106
Stubbins Mill,2044,hydrogen,0.0274
Stubbins Mill,2046,electricity,0.0486
Stubbins Mill,2046,gas,0.1834
Stubbins Mill,2046,hydrogen,0.0274
Stubbins Mill,2048,electricity,0.0728
Stubbins Mill,2048,gas,0.1562
Stubbins Mill,2048,hydrogen,0.0274
Stubbins Mill,2050,electricity,0.2156
Stubbins Mill,2050,hydrogen,0.0274
Syngenta Limited,2026,biomass,0.0001
Syngenta Limited,2026,gas,1.0978
Syngenta Limited,2028,biomass,0.1168
Syngenta Limited,2028,gas,0.988
Syngenta Limited,2030,biomass,0.1168
Syngenta Limited,2030,gas,1.0019
Syngenta Limited,2032,biomass,0.1168
Syngenta Limited,2032,gas,0.8921
Syngenta Limited,2032,hydrogen,0.1062
Syngenta Limited,2034,biomass,0.1168
Syngenta Limited,2034,gas,0.8977
Syngenta Limited,2034,hydrogen,0.1062
Syngenta Limited,2036,biomass,0.2257
Syngenta Limited,2036,gas,0.7879
Syngenta Limited,2036,hydrogen,0.1062
Syngenta Limited,2038,biomass,0.2257
Syngenta Limited,2038,electricity,0.0336
Syngenta Limited,2038,gas,0.6781
Syngenta Limited,2038,hydrogen,0.1062
Syngenta Limited,2040,biomass,0.2257
Syngenta Limited,2040,electricity,0.0673
Syngenta Limited,2040,gas,0.5684
Syngenta Limited,2040,hydrogen,0.1062
Syngenta Limited,2042,biomass,0.2257
Syngenta Limited,2042,electricity,0.1681
Syngenta Limited,2042,gas,0.2453
Syngenta Limited,2042,hydrogen,0.1062
Syngenta Limited,2044,biomass,0.2257
Syngenta Limited,2044,electricity,0.1681
Syngenta Limited,2044,gas,0.2421
Syngenta Limited,2044,hydrogen,0.1062
Syngenta Limited,2046,biomass,0.2257
Syngenta Limited,2046,electricity,0.1681
Syngenta Limited,2046,gas,0.239
Syngenta Limited,2046,hydrogen,0.1062
Syngenta Limited,2048,biomass,0.2257
Syngenta Limited,2048,electricity,0.1681
Syngenta Limited,2048,gas,0.239
Syngenta Limited,2048,hydrogen,0.1029
Syngenta Limited,2050,biomass,0.2257
Syngenta Limited,2050,electricity,0.1681
Syngenta Limited,2050,gas,0.239
Syngenta Limited,2050,hydrogen,0.0997
Tata Steel Colors,2026,gas,0.0842
Tata Steel Colors,2028,electricity,0.005
Tata Steel Colors,2028,gas,0.0775
Tata Steel Colors,2030,electricity,0.0618
Tata Steel Colors,2032,electricity,0.0618
Tata Steel Colors,2034,electricity,0.0618
Tata Steel Colors,2036,electricity,0.0618
Tata Steel Colors,2038,electricity,0.0618
Tata Steel Colors,2040,electricity,0.0618
Tata Steel Colors,2042,electricity,0.0618
Tata Steel Colors,2044,electricity,0.0618
Tata Steel Colors,2046,electricity,0.0618
Tata Steel Colors,2048,electricity,0.0618
Tata Steel Colors,2050,electricity,0.0618
Tata Steel Packaging Plus UK,2026,gas,0.0608
Tata Steel Packaging Plus UK,2028,electricity,0.0037
Tata Steel Packaging Plus UK,2028,gas,0.0559
Tata Steel Packaging Plus UK,2030,electricity,0.0447
Tata Steel Packaging Plus UK,2032,electricity,0.0447
Tata Steel Packaging Plus UK,2034,electricity,0.0447
Tata Steel Packaging Plus UK,2036,electricity,0.0447
Tata Steel Packaging Plus UK,2038,electricity,0.0447
Tata Steel Packaging Plus UK,2040,electricity,0.0447
Tata Steel Packaging Plus UK,2042,electricity,0.0447
Tata Steel Packaging Plus UK,2044,electricity,0.0447
Tata Steel Packaging Plus UK,2046,electricity,0.0447
Tata Steel Packaging Plus UK,2048,electricity,0.0447
Tata Steel Packaging Plus UK,2050,electricity,0.0447
Tate and Lyle Sugars,2026,biomass,0.0053
Tate and Lyle Sugars,2026,gas,1.7398
Tate and Lyle Sugars,2028,biomass,0.1854
Tate and Lyle Sugars,2028,gas,1.5704
Tate and Lyle Sugars,2030,biomass,0.1854
Tate and Lyle Sugars,2030,gas,1.5811
Tate and Lyle Sugars,2030,hydrogen,0.0103
Tate and Lyle Sugars,2032,biomass,0.1854
Tate and Lyle Sugars,2032,gas,1.5901
Tate and Lyle Sugars,2032,hydrogen,0.0103
Tate and Lyle Sugars,2034,biomass,0.1854
Tate and Lyle Sugars,2034,gas,1.4156
Tate and Lyle Sugars,2034,hydrogen,0.1791
Tate and Lyle Sugars,2036,biomass,0.3586
Tate and Lyle Sugars,2036,gas,1.2411
Tate and Lyle Sugars,2036,hydrogen,0.1791
Tate and Lyle Sugars,2038,biomass,0.3586
Tate and Lyle Sugars,2038,electricity,0.0534
Tate and Lyle Sugars,2038,gas,1.0666
Tate and Lyle Sugars,2038,hydrogen,0.1791
Tate and Lyle Sugars,2040,biomass,0.3586
Tate and Lyle Sugars,2040,electricity,0.2688
Tate and Lyle Sugars,2040,gas,0.3786
Tate and Lyle Sugars,2040,hydrogen,0.1791
Tate and Lyle Sugars,2042,biomass,0.3586
Tate and Lyle Sugars,2042,electricity,0.2688
Tate and Lyle Sugars,2042,gas,0.3736
Tate and Lyle Sugars,2042,hydrogen,0.1791
Tate and Lyle Sugars,2044,biomass,0.3586
Tate and Lyle Sugars,2044,electricity,0.2688
Tate and Lyle Sugars,2044,gas,0.3687
Tate and Lyle Sugars,2044,hydrogen,0.1791
Tate and Lyle Sugars,2046,biomass,0.3533
Tate and Lyle Sugars,2046,electricity,0.2688
Tate and Lyle Sugars,2046,gas,0.3687
Tate and Lyle Sugars,2046,hydrogen,0.1791
Tate and Lyle Sugars,2048,biomass,0.3533
Tate and Lyle Sugars,2048,electricity,0.2688
Tate and Lyle Sugars,2048,gas,0.3687
Tate and Lyle Sugars,2048,hydrogen,0.1739
Tate and Lyle Sugars,2050,biomass,0.3533
Tate and Lyle Sugars,2050,electricity,0.2688
Tate and Lyle Sugars,2050,gas,0.3687
Tate and Lyle Sugars,2050,hydrogen,0.1687
Teesside Beam Mill,2026,gas,0.0942
Teesside Beam Mill,2028,electricity,0.0055
Teesside Beam Mill,2028,gas,0.0867
Teesside Beam Mill,2030,electricity,0.0691
Teesside Beam Mill,2032,electricity,0.0691
Teesside Beam Mill,2034,electricity,0.0691
Teesside Beam Mill,2036,electricity,0.0691
Teesside Beam Mill,2038,electricity,0.0691
Teesside Beam Mill,2040,electricity,0.0691
Teesside Beam Mill,2042,electricity,0.0691
Teesside Beam Mill,2044,electricity,0.0691
Teesside Beam Mill,2046,electricity,0.0691
Teesside Beam Mill,2048,electricity,0.0691
Teesside Beam Mill,2050,electricity,0.0691
Teesside Hydrogen Plant,2026,biomass,0.0093
Teesside Hydrogen Plant,2026,gas,3.0568
Teesside Hydrogen Plant,2028,biomass,0.0093
Teesside Hydrogen Plant,2028,gas,3.0944
Teesside Hydrogen Plant,2030,biomass,0.0093
Teesside Hydrogen Plant,2030,gas,3.1331
Teesside Hydrogen Plant,2032,biomass,0.0093
Teesside Hydrogen Plant,2032,gas,3.129
Teesside Hydrogen Plant,2032,hydrogen,0.0181
Teesside Hydrogen Plant,2034,biomass,0.0093
Teesside Hydrogen Plant,2034,gas,3.1446
Teesside Hydrogen Plant,2034,hydrogen,0.0181
Teesside Hydrogen Plant,2036,biomass,0.0093
Teesside Hydrogen Plant,2036,gas,3.1603
Teesside Hydrogen Plant,2036,hydrogen,0.0181
Teesside Hydrogen Plant,2038,biomass,0.0093
Teesside Hydrogen Plant,2038,electricity,0.0939
Teesside Hydrogen Plant,2038,gas,2.8537
Teesside Hydrogen Plant,2038,hydrogen,0.0181
Teesside Hydrogen Plant,2040,biomass,0.0444
Teesside Hydrogen Plant,2040,electricity,0.4618
Teesside Hydrogen Plant,2040,gas,1.645
Teesside Hydrogen Plant,2040,hydrogen,0.0181
Teesside Hydrogen Plant,2042,biomass,0.0444
Teesside Hydrogen Plant,2042,electricity,0.4618
Teesside Hydrogen Plant,2042,gas,1.6363
Teesside Hydrogen Plant,2042,hydrogen,0.0181
Teesside Hydrogen Plant,2044,biomass,0.0444
Teesside Hydrogen Plant,2044,electricity,0.4618
Teesside Hydrogen Plant,2044,gas,1.6275
Teesside Hydrogen Plant,2044,hydrogen,0.0181
Teesside Hydrogen Plant,2046,biomass,0.0351
Teesside Hydrogen Plant,2046,electricity,0.4618
Teesside Hydrogen Plant,2046,gas,1.6275
Teesside Hydrogen Plant,2046,hydrogen,0.0181
Teesside Hydrogen Plant,2048,biomass,0.0351
Teesside Hydrogen Plant,2048,electricity,0.4618
Teesside Hydrogen Plant,2048,gas,1.6275
Teesside Hydrogen Plant,2048,hydrogen,0.0091
Teesside Hydrogen Plant,2050,biomass,0.0351
Teesside Hydrogen Plant,2050,electricity,0.4618
Teesside Hydrogen Plant,2050,gas,1.6275
The Girvan Distillery,2026,biomass,0.0
The Girvan Distillery,2026,gas,1.3041
The Girvan Distillery,2028,biomass,0.0
The Girvan Distillery,2028,gas,1.3205
The Girvan Distillery,2030,biomass,0.1387
The Girvan Distillery,2030,gas,1.1901
The Girvan Distillery,2032,biomass,0.2601
The Girvan Distillery,2032,gas,1.0597
The Girvan Distillery,2032,hydrogen,0.0077
The Girvan Distillery,2034,biomass,0.2601
The Girvan Distillery,2034,gas,1.0664
The Girvan Distillery,2034,hydrogen,0.0077
The Girvan Distillery,2036,biomass,0.2601
The Girvan Distillery,2036,gas,1.073
The Girvan Distillery,2036,hydrogen,0.0077
The Girvan Distillery,2038,biomass,0.2601
The Girvan Distillery,2038,electricity,0.0399
The Girvan Distillery,2038,gas,0.9426
The Girvan Distillery,2038,hydrogen,0.0077
The Girvan Distillery,2040,biomass,0.3948
The Girvan Distillery,2040,electricity,0.0399
The Girvan Distillery,2040,gas,0.8122
The Girvan Distillery,2040,hydrogen,0.0077
The Girvan Distillery,2042,biomass,0.3948
The Girvan Distillery,2042,electricity,0.1598
The Girvan Distillery,2042,gas,0.4284
The Girvan Distillery,2042,hydrogen,0.0077
The Girvan Distillery,2044,biomass,0.3948
The Girvan Distillery,2044,electricity,0.1598
The Girvan Distillery,2044,gas,0.4247
The Girvan Distillery,2044,hydrogen,0.0077
The Girvan Distillery,2046,biomass,0.3948
The Girvan Distillery,2046,electricity,0.1598
The Girvan Distillery,2046,gas,0.421
The Girvan Distillery,2046,hydrogen,0.0077
The Girvan Distillery,2048,biomass,0.3948
The Girvan Distillery,2048,electricity,0.1598
The Girvan Distillery,2048,gas,0.421
The Girvan Distillery,2048,hydrogen,0.0039
The Girvan Distillery,2050,biomass,0.3948
The Girvan Distillery,2050,electricity,0.1598
